model	task	scope	id	name	predicate_kind	type	universe	facts	bytes	attempts	evaluation_ns	sparse_bytes	best_bytes
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	6	ext	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	7	rfe	5	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	8	fr	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	9	co	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	10	R	0	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	11	po	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	12	W	0	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	13	F	0	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	14	SC	0	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	15	tc	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	16	tj	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	17	rmw	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	18	fre	5	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	19	coe	5	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	20	loc	0	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	21	$n0	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	22	$n1	7	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	23	$n2	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	24	$n3	7	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	25	$n4	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	26	$n5	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	27	$n6	7	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	28	$n7	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	29	$n8	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	30	$n9	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	31	$n10	5	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	32	$n11	7	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	33	$n12	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	34	$n13	5	set	0	0	0	0	0	0	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	35	$n14	7	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	36	$n15	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	37	$n16	11	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	38	$n17	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	39	$n18	11	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	40	$n19	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	41	$n20	11	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	42	$n21	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	43	$n22	11	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	44	$n23	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	45	$n24	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	46	$n25	3	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	47	$n26	5	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	48	$n27	5	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	49	$n28	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	50	$n29	2	relation	0	0	0	0	0	4	0
tso	43_NetBSD_sysmon_power_sliced.yml	predicate	51	$n30	2	relation	0	0	0	0	0	4	0
tso	queue_ok.yml	base	-1	F	-1	set	229	0	32	0	0	29	29
tso	queue_ok.yml	base	-1	R	-1	set	229	85	32	0	0	29	29
tso	queue_ok.yml	base	-1	SC	-1	set	229	0	32	0	0	29	29
tso	queue_ok.yml	base	-1	W	-1	set	229	137	32	0	0	29	29
tso	queue_ok.yml	base	-1	co	-1	relation	229	519	7328	0	0	2996	2996
tso	queue_ok.yml	base	-1	ext	-1	relation	229	21948	7328	0	0	88712	7328
tso	queue_ok.yml	base	-1	fr	-1	relation	229	865	7328	0	0	4380	4380
tso	queue_ok.yml	base	-1	loc	-1	relation	229	8896	7328	0	0	36504	7328
tso	queue_ok.yml	base	-1	po	-1	relation	229	14097	7328	0	0	57308	7328
tso	queue_ok.yml	base	-1	rf	-1	relation	229	85	7328	0	0	1260	1260
tso	queue_ok.yml	base	-1	rmw	-1	relation	229	2	7328	0	0	928	928
tso	queue_ok.yml	base	-1	tc	-1	relation	229	2	7328	0	0	928	928
tso	queue_ok.yml	base	-1	tj	-1	relation	229	1	7328	0	0	924	924
tso	queue_ok.yml	predicate	0	com	2	relation	229	1391	7328	2	1052	6484	6484
tso	queue_ok.yml	predicate	1	ppo	2	relation	229	10668	7328	2	1098	43592	7328
tso	queue_ok.yml	predicate	2	lifecycle	2	relation	229	1878	7328	2	1071	8432	7328
tso	queue_ok.yml	predicate	3	order	2	relation	229	12641	7328	2	971	51484	7328
tso	queue_ok.yml	predicate	4	reach	12	relation	229	15853	7328	2	328897	64332	7328
tso	queue_ok.yml	predicate	5	rf	0	relation	229	85	7328	0	0	1260	1260
tso	queue_ok.yml	predicate	6	ext	0	relation	229	21948	7328	0	0	88712	7328
tso	queue_ok.yml	predicate	7	rfe	5	relation	229	7	7328	2	1021	948	948
tso	queue_ok.yml	predicate	8	fr	0	relation	229	865	7328	0	0	4380	4380
tso	queue_ok.yml	predicate	9	co	0	relation	229	519	7328	0	0	2996	2996
tso	queue_ok.yml	predicate	10	R	0	set	229	85	32	0	0	29	29
tso	queue_ok.yml	predicate	11	po	0	relation	229	14097	7328	0	0	57308	7328
tso	queue_ok.yml	predicate	12	W	0	set	229	137	32	0	0	29	29
tso	queue_ok.yml	predicate	13	F	0	set	229	0	32	0	0	29	29
tso	queue_ok.yml	predicate	14	SC	0	set	229	0	32	0	0	29	29
tso	queue_ok.yml	predicate	15	tc	0	relation	229	2	7328	0	0	928	928
tso	queue_ok.yml	predicate	16	tj	0	relation	229	1	7328	0	0	924	924
tso	queue_ok.yml	predicate	17	rmw	0	relation	229	2	7328	0	0	928	928
tso	queue_ok.yml	predicate	18	fre	5	relation	229	22	7328	2	1193	1008	1008
tso	queue_ok.yml	predicate	19	coe	5	relation	229	138	7328	2	1439	1472	1472
tso	queue_ok.yml	predicate	20	loc	0	relation	229	8896	7328	0	0	36504	7328
tso	queue_ok.yml	predicate	21	$n0	2	relation	229	872	7328	2	961	4408	4408
tso	queue_ok.yml	predicate	22	$n1	7	relation	229	85	7328	2	1943	1260	1260
tso	queue_ok.yml	predicate	23	$n2	3	relation	229	7082	7328	2	148148	29248	7328
tso	queue_ok.yml	predicate	24	$n3	7	relation	229	137	7328	2	2266	1468	1468
tso	queue_ok.yml	predicate	25	$n4	3	relation	229	7256	7328	2	299818	29944	7328
tso	queue_ok.yml	predicate	26	$n5	2	relation	229	10668	7328	2	1248	43592	7328
tso	queue_ok.yml	predicate	27	$n6	7	relation	229	0	7328	2	11161	920	920
tso	queue_ok.yml	predicate	28	$n7	3	relation	229	0	7328	2	299909	920	920
tso	queue_ok.yml	predicate	29	$n8	3	relation	229	0	7328	2	145481	920	920
tso	queue_ok.yml	predicate	30	$n9	2	relation	229	10668	7328	2	1074	43592	7328
tso	queue_ok.yml	predicate	31	$n10	5	set	229	0	32	2	543	29	29
tso	queue_ok.yml	predicate	32	$n11	7	relation	229	0	7328	2	905	920	920
tso	queue_ok.yml	predicate	33	$n12	3	relation	229	0	7328	2	145367	920	920
tso	queue_ok.yml	predicate	34	$n13	5	set	229	0	32	2	262	29	29
tso	queue_ok.yml	predicate	35	$n14	7	relation	229	0	7328	2	958	920	920
tso	queue_ok.yml	predicate	36	$n15	3	relation	229	0	7328	2	172205	920	920
tso	queue_ok.yml	predicate	37	$n16	11	relation	229	14326	7328	2	4279	58224	7328
tso	queue_ok.yml	predicate	38	$n17	3	relation	229	19	7328	2	304990	996	996
tso	queue_ok.yml	predicate	39	$n18	11	relation	229	14326	7328	2	4696	58224	7328
tso	queue_ok.yml	predicate	40	$n19	3	relation	229	1542	7328	2	145805	7088	7088
tso	queue_ok.yml	predicate	41	$n20	11	relation	229	14326	7328	2	4539	58224	7328
tso	queue_ok.yml	predicate	42	$n21	3	relation	229	168	7328	2	304533	1592	1592
tso	queue_ok.yml	predicate	43	$n22	11	relation	229	14326	7328	2	16744	58224	7328
tso	queue_ok.yml	predicate	44	$n23	3	relation	229	336	7328	2	149891	2264	2264
tso	queue_ok.yml	predicate	45	$n24	2	relation	229	12546	7328	2	1047	51104	7328
tso	queue_ok.yml	predicate	46	$n25	3	relation	229	0	7328	2	179840	920	920
tso	queue_ok.yml	predicate	47	$n26	5	relation	229	0	7328	2	1354	920	920
tso	queue_ok.yml	predicate	48	$n27	5	relation	229	3947	7328	2	1586	16708	7328
tso	queue_ok.yml	predicate	49	$n28	2	relation	229	3954	7328	2	1386	16736	7328
tso	queue_ok.yml	predicate	50	$n29	2	relation	229	3975	7328	2	1074	16820	7328
tso	queue_ok.yml	predicate	51	$n30	2	relation	229	4113	7328	2	1123	17372	7328
tso	triangular-2.yml	base	-1	F	-1	set	68	0	16	0	0	9	9
tso	triangular-2.yml	base	-1	R	-1	set	68	23	16	0	0	9	9
tso	triangular-2.yml	base	-1	SC	-1	set	68	0	16	0	0	9	9
tso	triangular-2.yml	base	-1	W	-1	set	68	35	16	0	0	9	9
tso	triangular-2.yml	base	-1	co	-1	relation	68	301	1088	0	0	1480	1088
tso	triangular-2.yml	base	-1	ext	-1	relation	68	2708	1088	0	0	11108	1088
tso	triangular-2.yml	base	-1	fr	-1	relation	68	172	1088	0	0	964	964
tso	triangular-2.yml	base	-1	loc	-1	relation	68	1538	1088	0	0	6428	1088
tso	triangular-2.yml	base	-1	po	-1	relation	68	659	1088	0	0	2912	1088
tso	triangular-2.yml	base	-1	rf	-1	relation	68	23	1088	0	0	368	368
tso	triangular-2.yml	base	-1	rmw	-1	relation	68	12	1088	0	0	324	324
tso	triangular-2.yml	base	-1	tc	-1	relation	68	2	1088	0	0	284	284
tso	triangular-2.yml	base	-1	tj	-1	relation	68	0	1088	0	0	276	276
tso	triangular-2.yml	predicate	0	com	2	relation	68	495	1088	5158	596541	2256	1088
tso	triangular-2.yml	predicate	1	ppo	2	relation	68	486	1088	5158	623358	2220	1088
tso	triangular-2.yml	predicate	2	lifecycle	2	relation	68	77	1088	5158	632764	584	584
tso	triangular-2.yml	predicate	3	order	2	relation	68	890	1088	5158	624265	3836	1088
tso	triangular-2.yml	predicate	4	reach	12	relation	68	1949	1088	5158	67413734	8072	1088
tso	triangular-2.yml	predicate	5	rf	0	relation	68	23	1088	0	0	368	368
tso	triangular-2.yml	predicate	6	ext	0	relation	68	2708	1088	0	0	11108	1088
tso	triangular-2.yml	predicate	7	rfe	5	relation	68	23	1088	5158	632113	368	368
tso	triangular-2.yml	predicate	8	fr	0	relation	68	172	1088	0	0	964	964
tso	triangular-2.yml	predicate	9	co	0	relation	68	301	1088	0	0	1480	1088
tso	triangular-2.yml	predicate	10	R	0	set	68	23	16	0	0	9	9
tso	triangular-2.yml	predicate	11	po	0	relation	68	659	1088	0	0	2912	1088
tso	triangular-2.yml	predicate	12	W	0	set	68	35	16	0	0	9	9
tso	triangular-2.yml	predicate	13	F	0	set	68	0	16	0	0	9	9
tso	triangular-2.yml	predicate	14	SC	0	set	68	0	16	0	0	9	9
tso	triangular-2.yml	predicate	15	tc	0	relation	68	2	1088	0	0	284	284
tso	triangular-2.yml	predicate	16	tj	0	relation	68	0	1088	0	0	276	276
tso	triangular-2.yml	predicate	17	rmw	0	relation	68	12	1088	0	0	324	324
tso	triangular-2.yml	predicate	18	fre	5	relation	68	111	1088	5158	646858	720	720
tso	triangular-2.yml	predicate	19	coe	5	relation	68	198	1088	5158	855762	1068	1068
tso	triangular-2.yml	predicate	20	loc	0	relation	68	1538	1088	0	0	6428	1088
tso	triangular-2.yml	predicate	21	$n0	2	relation	68	194	1088	5158	608085	1052	1052
tso	triangular-2.yml	predicate	22	$n1	7	relation	68	23	1088	5158	1665705	368	368
tso	triangular-2.yml	predicate	23	$n2	3	relation	68	261	1088	5158	31062430	1320	1088
tso	triangular-2.yml	predicate	24	$n3	7	relation	68	35	1088	5158	2020771	416	416
tso	triangular-2.yml	predicate	25	$n4	3	relation	68	385	1088	5158	45719354	1816	1088
tso	triangular-2.yml	predicate	26	$n5	2	relation	68	486	1088	5158	1038489	2220	1088
tso	triangular-2.yml	predicate	27	$n6	7	relation	68	0	1088	5158	1531544	276	276
tso	triangular-2.yml	predicate	28	$n7	3	relation	68	0	1088	5158	46159331	276	276
tso	triangular-2.yml	predicate	29	$n8	3	relation	68	0	1088	5158	29135902	276	276
tso	triangular-2.yml	predicate	30	$n9	2	relation	68	486	1088	5158	774853	2220	1088
tso	triangular-2.yml	predicate	31	$n10	5	set	68	0	16	5158	700257	9	9
tso	triangular-2.yml	predicate	32	$n11	7	relation	68	0	1088	5158	902158	276	276
tso	triangular-2.yml	predicate	33	$n12	3	relation	68	0	1088	5158	29184266	276	276
tso	triangular-2.yml	predicate	34	$n13	5	set	68	0	16	5158	436000	9	9
tso	triangular-2.yml	predicate	35	$n14	7	relation	68	0	1088	5158	962039	276	276
tso	triangular-2.yml	predicate	36	$n15	3	relation	68	0	1088	5158	29279607	276	276
tso	triangular-2.yml	predicate	37	$n16	11	relation	68	727	1088	5158	3034989	3184	1088
tso	triangular-2.yml	predicate	38	$n17	3	relation	68	3	1088	5158	49591811	288	288
tso	triangular-2.yml	predicate	39	$n18	11	relation	68	727	1088	5158	3058069	3184	1088
tso	triangular-2.yml	predicate	40	$n19	3	relation	68	77	1088	5158	29611775	584	584
tso	triangular-2.yml	predicate	41	$n20	11	relation	68	727	1088	5158	3199431	3184	1088
tso	triangular-2.yml	predicate	42	$n21	3	relation	68	0	1088	5158	50129292	276	276
tso	triangular-2.yml	predicate	43	$n22	11	relation	68	727	1088	5158	3954532	3184	1088
tso	triangular-2.yml	predicate	44	$n23	3	relation	68	0	1088	5158	29343274	276	276
tso	triangular-2.yml	predicate	45	$n24	2	relation	68	563	1088	5158	574362	2528	1088
tso	triangular-2.yml	predicate	46	$n25	3	relation	68	98	1088	5158	34154043	668	668
tso	triangular-2.yml	predicate	47	$n26	5	relation	68	0	1088	5158	651628	276	276
tso	triangular-2.yml	predicate	48	$n27	5	relation	68	243	1088	5158	1158334	1248	1088
tso	triangular-2.yml	predicate	49	$n28	2	relation	68	266	1088	5158	704065	1340	1088
tso	triangular-2.yml	predicate	50	$n29	2	relation	68	376	1088	5158	657885	1780	1088
tso	triangular-2.yml	predicate	51	$n30	2	relation	68	574	1088	5158	585394	2572	1088
tso	fib_unsafe-5.yml	base	-1	F	-1	set	243	0	32	0	0	31	31
tso	fib_unsafe-5.yml	base	-1	R	-1	set	243	103	32	0	0	31	31
tso	fib_unsafe-5.yml	base	-1	SC	-1	set	243	0	32	0	0	31	31
tso	fib_unsafe-5.yml	base	-1	W	-1	set	243	105	32	0	0	31	31
tso	fib_unsafe-5.yml	base	-1	co	-1	relation	243	722	7776	0	0	3864	3864
tso	fib_unsafe-5.yml	base	-1	ext	-1	relation	243	33554	7776	0	0	135192	7776
tso	fib_unsafe-5.yml	base	-1	fr	-1	relation	243	624	7776	0	0	3472	3472
tso	fib_unsafe-5.yml	base	-1	loc	-1	relation	243	5656	7776	0	0	23600	7776
tso	fib_unsafe-5.yml	base	-1	po	-1	relation	243	11628	7776	0	0	47488	7776
tso	fib_unsafe-5.yml	base	-1	rf	-1	relation	243	103	7776	0	0	1388	1388
tso	fib_unsafe-5.yml	base	-1	rmw	-1	relation	243	13	7776	0	0	1028	1028
tso	fib_unsafe-5.yml	base	-1	tc	-1	relation	243	2	7776	0	0	984	984
tso	fib_unsafe-5.yml	base	-1	tj	-1	relation	243	0	7776	0	0	976	976
tso	fib_unsafe-5.yml	predicate	0	com	2	relation	243	1372	7776	940	440269	6464	6464
tso	fib_unsafe-5.yml	predicate	1	ppo	2	relation	243	7722	7776	940	435255	31864	7776
tso	fib_unsafe-5.yml	predicate	2	lifecycle	2	relation	243	861	7776	940	450555	4420	4420
tso	fib_unsafe-5.yml	predicate	3	order	2	relation	243	8919	7776	940	406038	36652	7776
tso	fib_unsafe-5.yml	predicate	4	reach	12	relation	243	20561	7776	940	104588681	83220	7776
tso	fib_unsafe-5.yml	predicate	5	rf	0	relation	243	103	7776	0	0	1388	1388
tso	fib_unsafe-5.yml	predicate	6	ext	0	relation	243	33554	7776	0	0	135192	7776
tso	fib_unsafe-5.yml	predicate	7	rfe	5	relation	243	28	7776	940	436205	1088	1088
tso	fib_unsafe-5.yml	predicate	8	fr	0	relation	243	624	7776	0	0	3472	3472
tso	fib_unsafe-5.yml	predicate	9	co	0	relation	243	722	7776	0	0	3864	3864
tso	fib_unsafe-5.yml	predicate	10	R	0	set	243	103	32	0	0	31	31
tso	fib_unsafe-5.yml	predicate	11	po	0	relation	243	11628	7776	0	0	47488	7776
tso	fib_unsafe-5.yml	predicate	12	W	0	set	243	105	32	0	0	31	31
tso	fib_unsafe-5.yml	predicate	13	F	0	set	243	0	32	0	0	31	31
tso	fib_unsafe-5.yml	predicate	14	SC	0	set	243	0	32	0	0	31	31
tso	fib_unsafe-5.yml	predicate	15	tc	0	relation	243	2	7776	0	0	984	984
tso	fib_unsafe-5.yml	predicate	16	tj	0	relation	243	0	7776	0	0	976	976
tso	fib_unsafe-5.yml	predicate	17	rmw	0	relation	243	13	7776	0	0	1028	1028
tso	fib_unsafe-5.yml	predicate	18	fre	5	relation	243	129	7776	940	552369	1492	1492
tso	fib_unsafe-5.yml	predicate	19	coe	5	relation	243	309	7776	940	483816	2212	2212
tso	fib_unsafe-5.yml	predicate	20	loc	0	relation	243	5656	7776	0	0	23600	7776
tso	fib_unsafe-5.yml	predicate	21	$n0	2	relation	243	650	7776	940	392082	3576	3576
tso	fib_unsafe-5.yml	predicate	22	$n1	7	relation	243	103	7776	940	855030	1388	1388
tso	fib_unsafe-5.yml	predicate	23	$n2	3	relation	243	5094	7776	940	62584380	21352	7776
tso	fib_unsafe-5.yml	predicate	24	$n3	7	relation	243	105	7776	940	794204	1396	1396
tso	fib_unsafe-5.yml	predicate	25	$n4	3	relation	243	4725	7776	940	109114243	19876	7776
tso	fib_unsafe-5.yml	predicate	26	$n5	2	relation	243	7722	7776	940	500573	31864	7776
tso	fib_unsafe-5.yml	predicate	27	$n6	7	relation	243	0	7776	940	1340038	976	976
tso	fib_unsafe-5.yml	predicate	28	$n7	3	relation	243	0	7776	940	109272861	976	976
tso	fib_unsafe-5.yml	predicate	29	$n8	3	relation	243	0	7776	940	61438938	976	976
tso	fib_unsafe-5.yml	predicate	30	$n9	2	relation	243	7722	7776	940	409041	31864	7776
tso	fib_unsafe-5.yml	predicate	31	$n10	5	set	243	0	32	940	222722	31	31
tso	fib_unsafe-5.yml	predicate	32	$n11	7	relation	243	0	7776	940	328612	976	976
tso	fib_unsafe-5.yml	predicate	33	$n12	3	relation	243	0	7776	940	61305164	976	976
tso	fib_unsafe-5.yml	predicate	34	$n13	5	set	243	0	32	940	113257	31	31
tso	fib_unsafe-5.yml	predicate	35	$n14	7	relation	243	0	7776	940	350197	976	976
tso	fib_unsafe-5.yml	predicate	36	$n15	3	relation	243	0	7776	940	61158886	976	976
tso	fib_unsafe-5.yml	predicate	37	$n16	11	relation	243	11871	7776	940	1672067	48460	7776
tso	fib_unsafe-5.yml	predicate	38	$n17	3	relation	243	19	7776	940	110802889	1052	1052
tso	fib_unsafe-5.yml	predicate	39	$n18	11	relation	243	11871	7776	940	1956486	48460	7776
tso	fib_unsafe-5.yml	predicate	40	$n19	3	relation	243	861	7776	940	61528525	4420	4420
tso	fib_unsafe-5.yml	predicate	41	$n20	11	relation	243	11871	7776	940	1728440	48460	7776
tso	fib_unsafe-5.yml	predicate	42	$n21	3	relation	243	0	7776	940	113531414	976	976
tso	fib_unsafe-5.yml	predicate	43	$n22	11	relation	243	11871	7776	940	2903104	48460	7776
tso	fib_unsafe-5.yml	predicate	44	$n23	3	relation	243	0	7776	940	60986655	976	976
tso	fib_unsafe-5.yml	predicate	45	$n24	2	relation	243	8583	7776	940	395982	35308	7776
tso	fib_unsafe-5.yml	predicate	46	$n25	3	relation	243	110	7776	940	63543693	1416	1416
tso	fib_unsafe-5.yml	predicate	47	$n26	5	relation	243	0	7776	940	464045	976	976
tso	fib_unsafe-5.yml	predicate	48	$n27	5	relation	243	1920	7776	940	559198	8656	7776
tso	fib_unsafe-5.yml	predicate	49	$n28	2	relation	243	1947	7776	940	478739	8764	7776
tso	fib_unsafe-5.yml	predicate	50	$n29	2	relation	243	2075	7776	940	416048	9276	7776
tso	fib_unsafe-5.yml	predicate	51	$n30	2	relation	243	2384	7776	940	397064	10512	7776
tso	28-race_reach_21-deref_read_racing.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	1	ppo	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	2	lifecycle	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	3	order	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	4	reach	12	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	5	rf	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	6	ext	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	7	rfe	5	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	8	fr	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	9	co	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	10	R	0	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	11	po	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	12	W	0	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	13	F	0	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	14	SC	0	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	15	tc	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	16	tj	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	17	rmw	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	18	fre	5	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	19	coe	5	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	20	loc	0	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	21	$n0	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	22	$n1	7	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	23	$n2	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	24	$n3	7	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	25	$n4	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	26	$n5	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	27	$n6	7	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	28	$n7	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	29	$n8	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	30	$n9	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	31	$n10	5	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	32	$n11	7	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	33	$n12	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	34	$n13	5	set	0	0	0	0	0	0	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	35	$n14	7	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	36	$n15	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	37	$n16	11	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	38	$n17	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	39	$n18	11	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	40	$n19	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	41	$n20	11	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	42	$n21	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	43	$n22	11	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	44	$n23	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	45	$n24	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	46	$n25	3	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	47	$n26	5	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	48	$n27	5	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	49	$n28	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	50	$n29	2	relation	0	0	0	0	0	4	0
tso	28-race_reach_21-deref_read_racing.yml	predicate	51	$n30	2	relation	0	0	0	0	0	4	0
tso	queue.yml	base	-1	F	-1	set	201	0	32	0	0	26	26
tso	queue.yml	base	-1	R	-1	set	201	90	32	0	0	26	26
